Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Country;City;State;Postal_Code;Region;Product_ID; Sales ;Quantity;Discount;Profit
3230;CA-2014-154641;11/08/2014;16/08/2014;Standard Class;KL-16645;United States;New York City;New York;10035;East;OFF-ST-10004459; 375,340 ;1;0;18,767
4056;CA-2014-122931;29/09/2014;03/10/2014;Standard Class;SM-20950;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10004459; 1.801,632 ;6;0,2;-337,806
4889;CA-2016-163167;28/11/2016;01/12/2016;Second Class;RF-19345;United States;Marietta;Georgia;30062;South;OFF-ST-10004459; 1.126,020 ;3;0;56,301
4944;CA-2017-106782;21/12/2017;27/12/2017;Standard Class;LP-17095;United States;Lafayette;Indiana;47905;Central;OFF-ST-10004459; 375,340 ;1;0;18,767
5186;CA-2015-134719;10/10/2015;15/10/2015;Standard Class;JD-15790;United States;Jacksonville;Florida;32216;South;OFF-ST-10004459; 1.801,632 ;6;0,2;-337,806
5475;CA-2017-121741;26/12/2017;26/12/2017;Same Day;YC-21895;United States;Fremont;Nebraska;68025;Central;OFF-ST-10004459; 750,680 ;2;0;37,534
517;CA-2017-127432;22/01/2017;27/01/2017;Standard Class;AD-10180;United States;Great Falls;Montana;59405;West;OFF-ST-10004507; 51,450 ;3;0;13,892
683;CA-2016-164511;19/11/2016;24/11/2016;Standard Class;DJ-13630;United States;New York City;New York;10024;East;OFF-ST-10004507; 68,600 ;4;0;18,522
1332;CA-2017-127705;02/06/2017;06/06/2017;Standard Class;AB-10255;United States;Lorain;Ohio;44052;East;OFF-ST-10004507; 27,440 ;2;0,2;2,401
1943;CA-2017-144064;29/08/2017;01/09/2017;First Class;CP-12085;United States;Quincy;Illinois;62301;Central;OFF-ST-10004507; 27,440 ;2;0,2;2,401
3491;CA-2015-157322;02/07/2015;06/07/2015;Standard Class;RH-19600;United States;Carol Stream;Illinois;60188;Central;OFF-ST-10004507; 68,600 ;5;0,2;6,003
4149;CA-2017-106068;23/10/2017;28/10/2017;Standard Class;RB-19330;United States;Austin;Texas;78745;Central;OFF-ST-10004507; 13,720 ;1;0,2;1,201
5093;CA-2015-119102;23/05/2015;27/05/2015;Standard Class;KH-16690;United States;Woonsocket;Rhode Island;2895;East;OFF-ST-10004507; 51,450 ;3;0;13,892
5213;CA-2016-145898;26/09/2016;26/09/2016;Same Day;CM-12445;United States;Redlands;California;92374;West;OFF-ST-10004507; 51,450 ;3;0;13,892
6396;CA-2016-129126;14/12/2016;19/12/2016;Standard Class;PK-19075;United States;New York City;New York;10011;East;OFF-ST-10004507; 17,150 ;1;0;4,631
7778;CA-2014-166961;27/12/2014;31/12/2014;Standard Class;CD-12790;United States;Moreno Valley;California;92553;West;OFF-ST-10004507; 51,450 ;3;0;13,892
730;US-2016-150861;03/12/2016;06/12/2016;First Class;EG-13900;United States;Oceanside;New York;11572;East;OFF-ST-10004634; 33,630 ;3;0;10,089
1207;CA-2016-137050;14/07/2016;18/07/2016;Second Class;SW-20755;United States;New York City;New York;10009;East;OFF-ST-10004634; 11,210 ;1;0;3,363
4808;CA-2015-137708;22/11/2015;25/11/2015;Second Class;NG-18430;United States;Los Angeles;California;90008;West;OFF-ST-10004634; 33,630 ;3;0;10,089
5077;CA-2014-134572;20/04/2014;22/04/2014;Second Class;SV-20365;United States;Houston;Texas;77070;Central;OFF-ST-10004634; 44,840 ;5;0,2;5,605
8320;CA-2017-133620;13/11/2017;18/11/2017;Standard Class;EM-14065;United States;New York City;New York;10009;East;OFF-ST-10004634; 11,210 ;1;0;3,363
8332;CA-2016-153269;09/03/2016;12/03/2016;First Class;PS-18760;United States;Andover;Massachusetts;1810;East;OFF-ST-10004634; 11,210 ;1;0;3,363
256;US-2015-159982;28/11/2015;04/12/2015;Standard Class;DR-12880;United States;Chicago;Illinois;60623;Central;OFF-ST-10004804; 82,368 ;2;0,2;-19,562
1392;US-2016-108504;05/02/2016;05/02/2016;Same Day;PP-18955;United States;Smyrna;Georgia;30080;South;OFF-ST-10004804; 154,440 ;3;0;1,544
1446;CA-2017-102337;13/06/2017;16/06/2017;First Class;SD-20485;United States;Chicago;Illinois;60653;Central;OFF-ST-10004804; 164,736 ;4;0,2;-39,125
1525;CA-2015-144806;06/12/2015;11/12/2015;Standard Class;GH-14425;United States;Tucson;Arizona;85705;West;OFF-ST-10004804; 247,104 ;6;0,2;-58,687
2344;US-2014-155894;26/07/2014;30/07/2014;Second Class;CL-11890;United States;Chicago;Illinois;60623;Central;OFF-ST-10004804; 123,552 ;3;0,2;-29,344
2546;CA-2017-108070;16/04/2017;20/04/2017;Standard Class;JE-15745;United States;San Jose;California;95123;West;OFF-ST-10004804; 205,920 ;4;0;2,059
2776;CA-2016-144729;21/10/2016;25/10/2016;Standard Class;JE-15745;United States;San Diego;California;92037;West;OFF-ST-10004804; 154,440 ;3;0;1,544
3772;US-2016-101196;12/05/2016;17/05/2016;Standard Class;FM-14215;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10004804; 82,368 ;2;0,2;-19,562
3882;CA-2015-129896;15/06/2015;20/06/2015;Standard Class;PF-19120;United States;Gilbert;Arizona;85234;West;OFF-ST-10004804; 82,368 ;2;0,2;-19,562
4223;CA-2017-134565;11/06/2017;13/06/2017;Second Class;TB-21400;United States;Seattle;Washington;98103;West;OFF-ST-10004804; 102,960 ;2;0;1,03
2766;CA-2017-165757;22/06/2017;28/06/2017;Standard Class;PL-18925;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10004835; 8,928 ;2;0,2;0,67
4189;CA-2017-112536;18/05/2017;23/05/2017;Standard Class;SG-20890;United States;Mcallen;Texas;78501;Central;OFF-ST-10004835; 8,928 ;2;0,2;0,67
5293;CA-2017-151218;20/06/2017;23/06/2017;First Class;PJ-19015;United States;Miami;Florida;33180;South;OFF-ST-10004835; 4,464 ;1;0,2;0,335
5933;US-2017-169551;07/07/2017;09/07/2017;First Class;RL-19615;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10004835; 13,392 ;3;0,2;1,004
6529;CA-2014-146864;22/12/2014;26/12/2014;Standard Class;BT-11530;United States;New York City;New York;10024;East;OFF-ST-10004946; 216,400 ;4;0;56,264
7147;US-2017-141558;11/03/2017;16/03/2017;Standard Class;MH-17290;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10004946; 43,280 ;1;0,2;3,246
1497;CA-2017-152485;04/09/2017;08/09/2017;Standard Class;JD-15790;United States;Coppell;Texas;75019;Central;OFF-ST-10004950; 16,784 ;1;0,2;-0,21
3378;CA-2016-100671;01/11/2016;04/11/2016;First Class;CS-12490;United States;Conroe;Texas;77301;Central;OFF-ST-10004950; 111,672 ;9;0,2;6,98
3730;CA-2015-109575;18/09/2015;23/09/2015;Standard Class;KH-16630;United States;Clinton;Maryland;20735;East;OFF-ST-10004950; 41,960 ;2;0;7,972
4037;CA-2015-148859;28/12/2015;01/01/2016;Standard Class;FH-14350;United States;Chicago;Illinois;60623;Central;OFF-ST-10004950; 24,816 ;2;0,2;1,551
4565;CA-2014-101175;09/12/2014;14/12/2014;Standard Class;DM-12955;United States;Mesa;Arizona;85204;West;OFF-ST-10004950; 100,704 ;6;0,2;-1,259
5169;CA-2014-121006;10/11/2014;16/11/2014;Standard Class;SC-20020;United States;Midland;Michigan;48640;Central;OFF-ST-10004950; 62,940 ;3;0;11,959
7268;CA-2017-122987;16/08/2017;16/08/2017;Same Day;SJ-20215;United States;Columbia;Tennessee;38401;South;OFF-ST-10004950; 67,136 ;4;0,2;-0,839
7338;CA-2017-165155;21/09/2017;23/09/2017;First Class;BM-11575;United States;Los Angeles;California;90045;West;OFF-ST-10004950; 15,510 ;1;0;3,878
7822;CA-2016-169334;21/10/2016;24/10/2016;Second Class;GW-14605;United States;Jackson;Tennessee;38301;South;OFF-ST-10004950; 111,672 ;9;0,2;6,98
8834;US-2017-132675;24/09/2017;28/09/2017;Standard Class;KF-16285;United States;Sandy Springs;Georgia;30328;South;OFF-ST-10004950; 15,510 ;1;0;3,878
9384;CA-2014-154158;23/12/2014;27/12/2014;Second Class;CC-12670;United States;Tampa;Florida;33614;South;OFF-ST-10004950; 83,920 ;5;0,2;-1,049
529;US-2015-138303;03/09/2015;07/09/2015;Standard Class;MG-18145;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10004963; 36,336 ;3;0,2;-7,267
3547;CA-2017-155292;30/10/2017;01/11/2017;First Class;RD-19810;United States;Richmond;Kentucky;40475;South;OFF-ST-10004963; 105,980 ;7;0;4,239
3925;CA-2014-103940;17/09/2014;21/09/2014;Standard Class;BN-11515;United States;Seattle;Washington;98103;West;OFF-ST-10004963; 30,280 ;2;0;1,211
7519;US-2017-167920;09/12/2017;12/12/2017;Second Class;JL-15835;United States;Richmond;Kentucky;40475;South;OFF-ST-10004963; 15,140 ;1;0;0,606
7726;CA-2016-113978;25/09/2016;29/09/2016;Standard Class;TS-21505;United States;Cleveland;Ohio;44105;East;OFF-ST-10004963; 24,224 ;2;0,2;-4,845
9451;CA-2017-145506;03/06/2017;07/06/2017;Standard Class;MO-17800;United States;Spokane;Washington;99207;West;OFF-ST-10004963; 136,260 ;9;0;5,45
2506;CA-2014-143917;25/07/2014;27/07/2014;Second Class;KL-16645;United States;San Francisco;California;94122;West;OFF-SU-10000151; 8.187,650 ;5;0;327,506
5199;CA-2016-103982;03/03/2016;08/03/2016;Standard Class;AA-10315;United States;Round Rock;Texas;78664;Central;OFF-SU-10000151; 3.930,072 ;3;0,2;-786,014
5885;CA-2016-136301;13/03/2016;15/03/2016;Second Class;EH-13765;United States;San Francisco;California;94109;West;OFF-SU-10000151; 4.912,590 ;3;0;196,504
2740;CA-2017-122707;16/04/2017;18/04/2017;First Class;EB-13750;United States;Hoover;Alabama;35244;South;OFF-SU-10000157; 477,240 ;4;0;9,545
3944;US-2016-142685;23/06/2016;30/06/2016;Standard Class;MG-17695;United States;Buffalo;New York;14215;East;OFF-SU-10000157; 835,170 ;7;0;16,703
3991;CA-2014-137589;03/11/2014;08/11/2014;Standard Class;MS-17770;United States;Lancaster;Pennsylvania;17602;East;OFF-SU-10000157; 286,344 ;3;0,2;-64,427
5449;US-2014-119081;12/09/2014;19/09/2014;Standard Class;TA-21385;United States;Olathe;Kansas;66062;Central;OFF-SU-10000157; 357,930 ;3;0;7,159
5709;US-2015-160857;08/05/2015;15/05/2015;Standard Class;NW-18400;United States;New York City;New York;10024;East;OFF-SU-10000157; 357,930 ;3;0;7,159
5821;CA-2017-117632;12/05/2017;18/05/2017;Standard Class;CS-12175;United States;San Francisco;California;94122;West;OFF-SU-10000157; 238,620 ;2;0;4,772
7087;CA-2017-112004;25/09/2017;28/09/2017;First Class;AH-10075;United States;Chester;Pennsylvania;19013;East;OFF-SU-10000157; 190,896 ;2;0,2;-42,952
9764;CA-2014-121762;14/02/2014;18/02/2014;Standard Class;ML-17395;United States;Seattle;Washington;98103;West;OFF-SU-10000157; 238,620 ;2;0;4,772
828;CA-2017-126956;21/08/2017;28/08/2017;Standard Class;GT-14710;United States;Lakeville;Minnesota;55044;Central;OFF-SU-10000381; 37,240 ;4;0;10,8
1176;CA-2016-161207;29/08/2016;03/09/2016;Standard Class;AB-10060;United States;Concord;New Hampshire;3301;East;OFF-SU-10000381; 27,930 ;3;0;8,1
1478;CA-2016-121958;13/11/2016;17/11/2016;Standard Class;CS-12505;United States;Thomasville;North Carolina;27360;South;OFF-SU-10000381; 52,136 ;7;0,2;5,865
2882;CA-2016-102932;19/09/2016;23/09/2016;Second Class;SD-20485;United States;Orange;New Jersey;7050;East;OFF-SU-10000381; 27,930 ;3;0;8,1
4705;CA-2016-158435;17/05/2016;18/05/2016;First Class;AG-10900;United States;Waterbury;Connecticut;6708;East;OFF-SU-10000381; 65,170 ;7;0;18,899
4743;CA-2017-164364;12/11/2017;16/11/2017;Standard Class;CS-12355;United States;Seattle;Washington;98115;West;OFF-SU-10000381; 27,930 ;3;0;8,1
5542;US-2017-150595;22/05/2017;26/05/2017;Standard Class;LE-16810;United States;Chicago;Illinois;60653;Central;OFF-SU-10000381; 22,344 ;3;0,2;2,514
8499;CA-2014-169061;05/03/2014;08/03/2014;Second Class;AB-10150;United States;Yonkers;New York;10701;East;OFF-SU-10000381; 18,620 ;2;0;5,4
3668;CA-2014-129364;08/12/2014;13/12/2014;Standard Class;TB-21250;United States;Salem;Oregon;97301;West;OFF-SU-10000432; 13,880 ;5;0,2;-2,603
5552;US-2014-159618;12/11/2014;16/11/2014;Standard Class;DB-12970;United States;Houston;Texas;77036;Central;OFF-SU-10000432; 16,656 ;6;0,2;-3,123
7185;CA-2017-133102;17/08/2017;24/08/2017;Standard Class;ED-13885;United States;Houston;Texas;77095;Central;OFF-SU-10000432; 5,552 ;2;0,2;-1,041
8291;CA-2014-156244;12/08/2014;16/08/2014;Standard Class;DH-13675;United States;Miami;Florida;33180;South;OFF-SU-10000432; 5,552 ;2;0,2;-1,041
289;CA-2016-112697;18/12/2016;20/12/2016;Second Class;AH-10195;United States;Tamarac;Florida;33319;South;OFF-SU-10000646; 961,480 ;5;0,2;-204,315
3845;CA-2014-101931;28/10/2014;31/10/2014;First Class;TS-21370;United States;Los Angeles;California;90049;West;OFF-SU-10000646; 480,740 ;2;0;14,422
6258;CA-2017-141425;02/11/2017;06/11/2017;Second Class;AR-10825;United States;Columbus;Ohio;43229;East;OFF-SU-10000646; 384,592 ;2;0,2;-81,726
6367;CA-2017-144848;04/04/2017;05/04/2017;First Class;DS-13030;United States;New York City;New York;10009;East;OFF-SU-10000646; 240,370 ;1;0;7,211
9317;CA-2016-161907;05/04/2016;09/04/2016;Standard Class;JH-16180;United States;Philadelphia;Pennsylvania;19140;East;OFF-SU-10000646; 769,184 ;4;0,2;-163,452
1968;CA-2017-165841;21/12/2017;28/12/2017;Standard Class;DB-13210;United States;Paterson;New Jersey;7501;East;OFF-SU-10000898; 69,500 ;5;0;20,155
5002;CA-2016-136126;24/05/2016;24/05/2016;Same Day;EH-14125;United States;Newport News;Virginia;23602;South;OFF-SU-10000898; 69,500 ;5;0;20,155
6067;CA-2015-151547;17/01/2015;23/01/2015;Standard Class;AH-10465;United States;Bartlett;Tennessee;38134;South;OFF-SU-10000898; 88,960 ;8;0,2;10,008
8854;US-2015-115343;22/09/2015;25/09/2015;First Class;FO-14305;United States;Philadelphia;Pennsylvania;19143;East;OFF-SU-10000898; 55,600 ;5;0,2;6,255
9440;US-2014-154655;12/10/2014;17/10/2014;Standard Class;BP-11050;United States;Chicago;Illinois;60623;Central;OFF-SU-10000898; 22,240 ;2;0,2;2,502
9802;CA-2017-137918;29/09/2017;06/10/2017;Standard Class;JK-15730;United States;Lodi;California;95240;West;OFF-SU-10000898; 97,300 ;7;0;28,217
9986;CA-2015-100251;17/05/2015;23/05/2015;Standard Class;DV-13465;United States;Long Beach;New York;11561;East;OFF-SU-10000898; 55,600 ;4;0;16,124
2867;US-2017-103828;13/08/2017;13/08/2017;Same Day;JK-15370;United States;San Francisco;California;94122;West;OFF-SU-10000946; 31,920 ;4;0;9,257
3804;CA-2016-156503;14/10/2016;20/10/2016;Standard Class;NC-18415;United States;Jacksonville;North Carolina;28540;South;OFF-SU-10000946; 12,768 ;2;0,2;1,436
5143;CA-2016-111213;01/04/2016;05/04/2016;Standard Class;FP-14320;United States;New York City;New York;10009;East;OFF-SU-10000946; 63,840 ;8;0;18,514
7944;CA-2017-134194;25/12/2017;01/01/2018;Standard Class;GA-14725;United States;Dallas;Texas;75081;Central;OFF-SU-10000946; 44,688 ;7;0,2;5,027
2238;CA-2016-122322;15/07/2016;21/07/2016;Standard Class;RH-19510;United States;Provo;Utah;84604;West;OFF-SU-10000952; 44,400 ;5;0;12,432
4591;CA-2016-129868;26/12/2016;31/12/2016;Standard Class;MC-18130;United States;Los Angeles;California;90004;West;OFF-SU-10000952; 17,760 ;2;0;4,973
9940;CA-2016-169824;12/12/2016;17/12/2016;Standard Class;NS-18640;United States;New York City;New York;10009;East;OFF-SU-10000952; 35,520 ;4;0;9,946
1599;CA-2017-158876;19/11/2017;21/11/2017;Second Class;AB-10150;United States;Carrollton;Texas;75007;Central;OFF-SU-10001165; 6,672 ;1;0,2;0,5
2019;CA-2015-113110;19/03/2015;23/03/2015;Standard Class;BK-11260;United States;San Bernardino;California;92404;West;OFF-SU-10001165; 33,360 ;4;0;8,674
2706;CA-2017-155873;16/06/2017;21/06/2017;Standard Class;AB-10255;United States;Carlsbad;New Mexico;88220;West;OFF-SU-10001165; 16,680 ;2;0;4,337
5598;CA-2017-151176;13/02/2017;20/02/2017;Standard Class;SV-20785;United States;Baltimore;Maryland;21215;East;OFF-SU-10001165; 25,020 ;3;0;6,505
7076;CA-2016-112256;23/07/2016;28/07/2016;Standard Class;CK-12205;United States;Mcallen;Texas;78501;Central;OFF-SU-10001165; 13,344 ;2;0,2;1,001
4771;US-2016-114888;19/09/2016;24/09/2016;Second Class;CC-12430;United States;San Francisco;California;94109;West;OFF-SU-10001212; 6,240 ;3;0;1,872
8235;CA-2017-102204;01/05/2017;06/05/2017;Standard Class;CJ-12010;United States;Jacksonville;Florida;32216;South;OFF-SU-10001212; 3,328 ;2;0,2;0,416
139;CA-2016-145583;13/10/2016;19/10/2016;Standard Class;LC-16885;United States;Roseville;California;95661;West;OFF-SU-10001218; 65,880 ;6;0;18,446
1293;CA-2015-101707;27/08/2015;01/09/2015;Standard Class;PF-19165;United States;San Diego;California;92105;West;OFF-SU-10001218; 32,940 ;3;0;9,223
3532;CA-2016-155565;28/05/2016;28/05/2016;Same Day;EH-13765;United States;New York City;New York;10035;East;OFF-SU-10001218; 54,900 ;5;0;15,372
6033;CA-2017-104010;23/04/2017;25/04/2017;First Class;TD-20995;United States;New York City;New York;10011;East;OFF-SU-10001218; 54,900 ;5;0;15,372
6419;CA-2016-140130;31/10/2016;05/11/2016;Standard Class;HW-14935;United States;Tulsa;Oklahoma;74133;Central;OFF-SU-10001218; 21,960 ;2;0;6,149
7113;CA-2016-109666;19/04/2016;26/04/2016;Standard Class;KM-16720;United States;New York City;New York;10035;East;OFF-SU-10001218; 54,900 ;5;0;15,372
9055;CA-2017-117009;22/09/2017;28/09/2017;Standard Class;BK-11260;United States;Santa Ana;California;92704;West;OFF-SU-10001218; 21,960 ;2;0;6,149
368;CA-2016-155516;21/10/2016;21/10/2016;Same Day;MK-17905;United States;Manchester;Connecticut;6040;East;OFF-SU-10001225; 7,360 ;2;0;0,147
861;CA-2014-133851;09/06/2014;16/06/2014;Standard Class;CM-12445;United States;San Francisco;California;94122;West;OFF-SU-10001225; 7,360 ;2;0;0,147
2868;CA-2016-115588;10/11/2016;12/11/2016;Second Class;AF-10885;United States;Toledo;Ohio;43615;East;OFF-SU-10001225; 14,720 ;5;0,2;-3,312
3947;CA-2017-167871;18/11/2017;23/11/2017;Standard Class;AF-10870;United States;Homestead;Florida;33030;South;OFF-SU-10001225; 2,944 ;1;0,2;-0,662
4623;CA-2017-147228;09/09/2017;14/09/2017;Standard Class;SO-20335;United States;Columbia;Tennessee;38401;South;OFF-SU-10001225; 8,832 ;3;0,2;-1,987
5493;CA-2014-105249;28/11/2014;28/11/2014;Same Day;DH-13675;United States;San Francisco;California;94122;West;OFF-SU-10001225; 7,360 ;2;0;0,147
6074;CA-2015-120901;31/12/2015;04/01/2016;Standard Class;BG-11035;United States;Austin;Texas;78745;Central;OFF-SU-10001225; 5,888 ;2;0,2;-1,325
8003;CA-2015-110870;12/12/2015;15/12/2015;First Class;KD-16270;United States;Los Angeles;California;90032;West;OFF-SU-10001225; 25,760 ;7;0;0,515
578;CA-2015-149713;18/09/2015;22/09/2015;Second Class;TG-21640;United States;Long Beach;California;90805;West;OFF-SU-10001574; 7,300 ;2;0;2,19
602;US-2016-100720;16/07/2016;21/07/2016;Standard Class;CK-12205;United States;Philadelphia;Pennsylvania;19120;East;OFF-SU-10001574; 5,840 ;2;0,2;0,73
3419;CA-2015-151841;27/04/2015;02/05/2015;Standard Class;TC-21475;United States;Aurora;Colorado;80013;West;OFF-SU-10001574; 5,840 ;2;0,2;0,73
3592;CA-2014-154186;13/12/2014;15/12/2014;Second Class;RA-19285;United States;Houston;Texas;77070;Central;OFF-SU-10001574; 2,920 ;1;0,2;0,365
4091;CA-2016-161473;01/04/2016;05/04/2016;Standard Class;TB-21175;United States;New York City;New York;10035;East;OFF-SU-10001574; 10,950 ;3;0;3,285
6079;CA-2016-151561;01/09/2016;07/09/2016;Standard Class;PG-18820;United States;New York City;New York;10011;East;OFF-SU-10001574; 10,950 ;3;0;3,285
8653;CA-2014-142769;13/09/2014;13/09/2014;Same Day;RP-19390;United States;Seattle;Washington;98103;West;OFF-SU-10001574; 7,300 ;2;0;2,19
8946;CA-2014-128622;15/11/2014;17/11/2014;Second Class;SC-20260;United States;San Francisco;California;94110;West;OFF-SU-10001574; 10,950 ;3;0;3,285
9695;CA-2017-130148;24/09/2017;28/09/2017;Second Class;NK-18490;United States;San Francisco;California;94110;West;OFF-SU-10001574; 7,300 ;2;0;2,19
9959;US-2014-143287;11/11/2014;17/11/2014;Standard Class;KN-16705;United States;New Rochelle;New York;10801;East;OFF-SU-10001574; 7,300 ;2;0;2,19
2141;CA-2014-159520;06/06/2014;11/06/2014;Standard Class;GT-14635;United States;Long Beach;New York;11561;East;OFF-SU-10001664; 17,140 ;2;0;4,456
4763;CA-2016-117660;30/12/2016;04/01/2017;Standard Class;BM-11785;United States;Columbus;Ohio;43229;East;OFF-SU-10001664; 13,712 ;2;0,2;1,028
4778;CA-2016-101630;19/02/2016;23/02/2016;Second Class;CK-12760;United States;Long Beach;New York;11561;East;OFF-SU-10001664; 25,710 ;3;0;6,685
4980;US-2016-131114;09/12/2016;13/12/2016;Second Class;RW-19630;United States;Chicago;Illinois;60610;Central;OFF-SU-10001664; 20,568 ;3;0,2;1,543
5031;CA-2017-139304;29/01/2017;02/02/2017;Standard Class;VG-21790;United States;San Francisco;California;94109;West;OFF-SU-10001664; 8,570 ;1;0;2,228
7700;CA-2017-151799;14/12/2017;18/12/2017;Standard Class;BF-11170;United States;Lawrence;Massachusetts;1841;East;OFF-SU-10001664; 25,710 ;3;0;6,685
9195;CA-2014-146843;30/11/2014;06/12/2014;Standard Class;PB-19150;United States;Avondale;Arizona;85323;West;OFF-SU-10001664; 47,992 ;7;0,2;3,599
551;CA-2015-113173;15/11/2015;17/11/2015;Second Class;DK-13225;United States;Chicago;Illinois;60653;Central;OFF-SU-10001935; 8,720 ;5;0,2;-1,744
1069;US-2017-139955;28/09/2017;30/09/2017;Second Class;CM-12160;United States;Brownsville;Texas;78521;Central;OFF-SU-10001935; 1,744 ;1;0,2;-0,349
1770;CA-2017-146024;02/03/2017;08/03/2017;Standard Class;SC-20770;United States;Dallas;Texas;75081;Central;OFF-SU-10001935; 6,976 ;4;0,2;-1,395
8428;CA-2017-167017;23/11/2017;25/11/2017;First Class;DC-12850;United States;Roseville;Michigan;48066;Central;OFF-SU-10001935; 4,360 ;2;0;0,174
9188;US-2015-130512;21/08/2015;25/08/2015;Standard Class;SM-20320;United States;Allentown;Pennsylvania;18103;East;OFF-SU-10001935; 3,488 ;2;0,2;-0,698
9729;CA-2017-167395;02/12/2017;04/12/2017;First Class;KM-16720;United States;Lowell;Massachusetts;1852;East;OFF-SU-10001935; 4,360 ;2;0;0,174
179;US-2015-101511;21/11/2015;23/11/2015;Second Class;JE-15745;United States;Newark;Ohio;43055;East;OFF-SU-10002189; 15,880 ;5;0,2;-3,772
3118;CA-2016-150350;23/08/2016;30/08/2016;Standard Class;MS-17770;United States;Seattle;Washington;98105;West;OFF-SU-10002189; 15,880 ;4;0;0,159
3293;CA-2014-106264;26/12/2014;30/12/2014;Standard Class;CK-12595;United States;San Diego;California;92024;West;OFF-SU-10002189; 11,910 ;3;0;0,119
3844;CA-2014-101931;28/10/2014;31/10/2014;First Class;TS-21370;United States;Los Angeles;California;90049;West;OFF-SU-10002301; 6,280 ;2;0;0,063
6306;CA-2016-163328;04/11/2016;06/11/2016;Second Class;TP-21565;United States;Eugene;Oregon;97405;West;OFF-SU-10002301; 17,584 ;7;0,2;-4,176
845;CA-2016-161669;07/11/2016;09/11/2016;First Class;EM-14095;United States;Los Angeles;California;90036;West;OFF-SU-10002503; 11,360 ;2;0;3,294
3751;CA-2017-161956;27/08/2017;29/08/2017;Second Class;DR-12880;United States;Inglewood;California;90301;West;OFF-SU-10002503; 28,400 ;5;0;8,236
5333;CA-2016-123120;04/09/2016;08/09/2016;Standard Class;CV-12295;United States;New York City;New York;10011;East;OFF-SU-10002503; 22,720 ;4;0;6,589
6941;CA-2017-107132;26/06/2017;30/06/2017;Standard Class;SC-20260;United States;New York City;New York;10009;East;OFF-SU-10002503; 28,400 ;5;0;8,236
3648;CA-2014-146528;25/07/2014;27/07/2014;Second Class;VF-21715;United States;Los Angeles;California;90045;West;OFF-SU-10002522; 15,520 ;4;0;4,501
4065;US-2014-130358;23/06/2014;26/06/2014;First Class;DL-13330;United States;Concord;North Carolina;28027;South;OFF-SU-10002522; 3,104 ;1;0,2;0,349
5706;CA-2014-155593;03/11/2014;08/11/2014;Standard Class;RP-19390;United States;Fairfield;Connecticut;6824;East;OFF-SU-10002522; 11,640 ;3;0;3,376
7064;CA-2017-127712;31/08/2017;05/09/2017;Standard Class;MG-17890;United States;Salem;Oregon;97301;West;OFF-SU-10002522; 6,208 ;2;0,2;0,698
7111;CA-2016-109666;19/04/2016;26/04/2016;Standard Class;KM-16720;United States;New York City;New York;10035;East;OFF-SU-10002522; 7,760 ;2;0;2,25
857;CA-2014-125612;03/08/2014;08/08/2014;Standard Class;BK-11260;United States;New York City;New York;10035;East;OFF-SU-10002537; 102,300 ;10;0;26,598
4421;CA-2015-163090;17/11/2015;21/11/2015;Second Class;GH-14665;United States;Chicago;Illinois;60610;Central;OFF-SU-10002537; 40,920 ;5;0,2;3,069
5020;CA-2014-127558;15/11/2014;18/11/2014;First Class;SS-20410;United States;Los Angeles;California;90008;West;OFF-SU-10002537; 20,460 ;2;0;5,32
5734;CA-2017-143574;29/06/2017;02/07/2017;First Class;DR-12880;United States;Milford;Connecticut;6460;East;OFF-SU-10002537; 30,690 ;3;0;7,979
9375;CA-2016-149671;05/06/2016;09/06/2016;Standard Class;KB-16600;United States;Seattle;Washington;98105;West;OFF-SU-10002537; 61,380 ;6;0;15,959
9944;CA-2014-143371;28/12/2014;03/01/2015;Standard Class;MD-17350;United States;Anaheim;California;92804;West;OFF-SU-10002537; 51,150 ;5;0;13,299
2480;CA-2017-141992;19/06/2017;25/06/2017;Standard Class;FO-14305;United States;Dallas;Texas;75220;Central;OFF-SU-10002557; 11,184 ;1;0,2;0,839
4902;CA-2017-120936;17/12/2017;21/12/2017;Standard Class;CA-12310;United States;Anaheim;California;92804;West;OFF-SU-10002557; 13,980 ;1;0;3,635
8764;CA-2016-112578;29/12/2016;02/01/2017;Standard Class;FO-14305;United States;Sacramento;California;95823;West;OFF-SU-10002557; 27,960 ;2;0;7,27
9108;CA-2015-132941;25/05/2015;28/05/2015;First Class;MM-18280;United States;Haltom City;Texas;76117;Central;OFF-SU-10002557; 22,368 ;2;0,2;1,678
398;CA-2015-122259;31/10/2015;04/11/2015;Standard Class;HP-14815;United States;Jackson;Michigan;49201;Central;OFF-SU-10002573; 70,120 ;4;0;21,036
1764;CA-2016-110254;04/08/2016;08/08/2016;Standard Class;ML-17755;United States;Suffolk;Virginia;23434;South;OFF-SU-10002573; 35,060 ;2;0;10,518
2601;CA-2017-108553;23/04/2017;29/04/2017;Standard Class;SK-19990;United States;New York City;New York;10024;East;OFF-SU-10002573; 122,710 ;7;0;36,813
